Favorite_Subject,Math,Address,Hackathons / App development projects,English,Average_Score,Programming / coding clubs,Physics,Age_Group,Business,Chemistry,Building miniatures / models,Aptitude,ICT,Model building recognition,Other (please specify),Chosen_University,Debate / Public Speaking,Study_Country,Family_Lifestyle_Encoded,Bio,Personality_Trait,English_Proficiency,Programming / Coding award,IELTS_Score,DIY projects,Study_Habit,Parents_Education_Encoded,"Volunteering at hospitals, clinics, or NGOs",Gender,Career_Interest
5.0,42.0,25.0,0.0,85.0,74.0,0.0,64.0,1.0,0.0,86.0,0.0,2.0,91.0,0.0,1.0,99.0,0.0,18.0,1.0,76.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6.0,50.0,25.0,0.0,70.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,99.0,1.0,13.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1
2.0,73.0,48.0,0.0,97.0,83.25,0.0,80.0,1.0,0.0,0.0,0.0,3.0,83.0,0.0,0.0,99.0,1.0,10.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
6.0,73.0,25.0,0.0,90.0,80.92857142857143,0.0,82.5,1.0,80.0,75.0,1.0,2.0,80.0,0.0,0.0,99.0,0.0,6.0,2.0,86.0,10.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0
3.0,84.0,6.0,0.0,87.0,84.0,0.0,0.0,1.0,80.0,0.0,0.0,1.0,85.0,0.0,0.0,93.0,1.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1
0.0,90.0,25.0,0.0,73.0,83.4,0.0,75.0,2.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,34.0,1.0,18.0,1.0,89.0,14.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0
3.0,60.0,48.0,0.0,78.0,72.0,1.0,74.0,1.0,0.0,70.0,0.0,2.0,80.0,0.0,0.0,22.0,0.0,13.0,1.0,70.0,14.0,2.0,0.0,6.5,1.0,3.0,0.0,0.0,1.0,1
2.0,85.0,26.0,0.0,70.0,82.66666666666667,0.0,78.0,1.0,0.0,83.0,1.0,2.0,90.0,1.0,0.0,4.0,1.0,6.0,2.0,90.0,8.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2
3.0,60.0,25.0,0.0,90.0,82.5,0.0,0.0,1.0,90.0,0.0,0.0,3.0,90.0,0.0,0.0,99.0,1.0,0.0,2.0,0.0,11.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
4.0,89.0,16.0,1.0,65.0,86.16666666666667,1.0,95.0,1.0,0.0,93.0,1.0,3.0,85.0,1.0,0.0,99.0,1.0,4.0,2.0,90.0,8.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,3
6.0,78.0,8.0,0.0,80.0,90.4,0.0,97.0,1.0,0.0,98.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,99.0,8.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2
3.0,85.0,26.0,0.0,69.0,77.4,0.0,64.0,2.0,0.0,86.0,0.0,2.0,0.0,0.0,0.0,99.0,1.0,6.0,2.0,83.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
5.0,80.0,26.0,0.0,50.0,74.8,0.0,91.0,1.0,0.0,90.0,0.0,3.0,63.0,0.0,1.0,85.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
5.0,49.0,48.0,0.0,53.0,64.4,0.0,78.0,2.0,0.0,68.0,1.0,2.0,0.0,0.0,1.0,85.0,0.0,0.0,2.0,74.0,12.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0
6.0,83.0,44.0,0.0,88.0,89.25,0.0,0.0,1.0,0.0,95.0,1.0,2.0,0.0,0.0,1.0,99.0,0.0,0.0,1.0,91.0,8.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
3.0,100.0,25.0,0.0,88.0,91.4,0.0,85.0,1.0,0.0,90.0,0.0,1.0,94.0,0.0,0.0,15.0,1.0,18.0,1.0,0.0,7.0,2.0,0.0,125.0,0.0,1.0,1.0,0.0,0.0,2
3.0,73.0,56.0,1.0,65.0,77.42857142857143,1.0,92.0,1.0,75.0,81.0,0.0,2.0,80.0,0.0,0.0,66.0,0.0,0.0,2.0,76.0,13.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
3.0,60.0,48.0,0.0,70.0,72.85714285714286,1.0,60.0,1.0,70.0,80.0,1.0,2.0,90.0,0.0,0.0,7.0,0.0,3.0,2.0,80.0,13.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2.0,69.0,48.0,1.0,81.0,75.5,1.0,78.0,1.0,0.0,0.0,0.0,2.0,74.0,0.0,0.0,44.0,0.0,4.0,2.0,0.0,13.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1
5.0,88.0,7.0,0.0,95.0,88.66666666666667,0.0,0.0,1.0,0.0,0.0,0.0,3.0,83.0,0.0,1.0,99.0,1.0,10.0,1.0,0.0,11.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2
1.0,99.0,48.0,0.0,95.0,88.6,0.0,80.0,1.0,0.0,84.0,0.0,3.0,0.0,0.0,1.0,40.0,0.0,5.0,2.0,85.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2
3.0,98.0,30.0,1.0,50.0,82.5,1.0,92.0,0.0,0.0,0.0,0.0,2.0,90.0,0.0,1.0,54.0,0.0,4.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1
4.0,70.0,48.0,0.0,60.0,66.66666666666667,0.0,70.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,99.0,0.0,6.0,1.0,0.0,13.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3
0.0,45.0,48.0,0.0,37.0,57.42857142857143,1.0,73.0,1.0,55.0,57.0,0.0,2.0,77.0,0.0,0.0,0.0,0.0,10.0,0.0,58.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
4.0,90.0,52.0,0.0,88.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,35.0,0.0,4.0,2.0,0.0,9.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2
3.0,96.0,26.0,0.0,88.0,92.25,0.0,97.0,1.0,0.0,0.0,0.0,3.0,88.0,0.0,0.0,61.0,1.0,22.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
4.0,100.0,54.0,0.0,70.0,90.85714285714286,0.0,100.0,1.0,90.0,84.0,0.0,2.0,94.0,0.0,1.0,99.0,0.0,0.0,1.0,98.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4.0,90.0,25.0,0.0,78.0,81.33333333333333,0.0,80.0,2.0,80.0,90.0,0.0,1.0,0.0,0.0,0.0,78.0,1.0,6.0,1.0,70.0,12.0,0.0,0.0,7.0,0.0,4.0,1.0,0.0,1.0,1
3.0,96.0,38.0,0.0,79.0,83.42857142857143,0.0,67.0,2.0,99.0,76.0,0.0,3.0,79.0,0.0,0.0,38.0,0.0,0.0,2.0,88.0,12.0,0.0,0.0,8.5,1.0,2.0,1.0,1.0,1.0,2
2.0,90.0,54.0,0.0,90.0,79.42857142857143,0.0,76.0,0.0,70.0,80.0,1.0,1.0,70.0,1.0,0.0,99.0,0.0,18.0,1.0,80.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4.0,75.0,13.0,0.0,67.0,67.71428571428571,1.0,69.0,1.0,70.0,59.0,0.0,2.0,70.0,0.0,0.0,99.0,0.0,18.0,2.0,64.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
5.0,80.0,1.0,0.0,60.0,59.285714285714285,0.0,40.0,1.0,55.0,55.0,1.0,1.0,50.0,1.0,0.0,13.0,0.0,0.0,2.0,75.0,12.0,2.0,0.0,40.0,0.0,1.0,1.0,0.0,1.0,3
1.0,56.0,25.0,0.0,66.0,61.85714285714285,0.0,44.0,1.0,76.0,78.0,0.0,1.0,26.0,0.0,0.0,8.0,0.0,5.0,1.0,87.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,66.0,25.0,0.0,68.0,64.28571428571429,0.0,50.0,1.0,98.0,60.0,0.0,3.0,50.0,0.0,0.0,42.0,0.0,14.0,2.0,58.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
3.0,90.0,54.0,0.0,85.0,81.71428571428571,1.0,87.0,1.0,65.0,90.0,0.0,2.0,70.0,0.0,0.0,99.0,0.0,6.0,1.0,85.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
6.0,65.0,25.0,0.0,72.0,77.14285714285714,0.0,68.0,1.0,94.0,78.0,0.0,2.0,80.0,0.0,0.0,8.0,0.0,5.0,2.0,83.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2
3.0,79.0,54.0,0.0,80.0,84.71428571428571,0.0,90.0,2.0,80.0,89.0,0.0,2.0,90.0,0.0,1.0,90.0,1.0,5.0,1.0,85.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
4.0,74.0,25.0,0.0,63.0,69.28571428571429,0.0,71.0,2.0,60.0,74.0,0.0,1.0,70.0,0.0,1.0,99.0,0.0,6.0,2.0,73.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
6.0,60.0,25.0,0.0,70.0,64.0,0.0,75.0,1.0,67.0,60.0,0.0,2.0,66.0,0.0,1.0,42.0,1.0,13.0,2.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
0.0,80.0,42.0,0.0,70.0,73.71428571428571,0.0,72.0,2.0,94.0,60.0,1.0,2.0,80.0,0.0,1.0,11.0,1.0,4.0,1.0,60.0,3.0,2.0,0.0,6.5,0.0,3.0,1.0,0.0,1.0,0
0.0,77.0,11.0,0.0,67.0,69.85714285714286,0.0,76.0,1.0,77.0,59.0,0.0,2.0,68.0,0.0,0.0,89.0,0.0,18.0,0.0,65.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2.0,90.0,11.0,0.0,95.0,71.42857142857143,0.0,85.0,0.0,50.0,50.0,0.0,2.0,90.0,0.0,0.0,92.0,0.0,24.0,2.0,40.0,10.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1
5.0,82.0,11.0,0.0,88.0,71.6,0.0,78.0,1.0,70.0,0.0,0.0,3.0,40.0,0.0,0.0,84.0,1.0,23.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3
6.0,90.0,25.0,0.0,56.0,80.14285714285714,0.0,69.0,1.0,97.0,80.0,0.0,2.0,99.0,0.0,0.0,30.0,1.0,5.0,1.0,70.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3
4.0,80.0,1.0,0.0,70.0,60.71428571428572,0.0,60.0,1.0,40.0,50.0,1.0,1.0,50.0,1.0,0.0,32.0,0.0,0.0,1.0,75.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3
6.0,60.0,54.0,0.0,70.0,62.0,0.0,65.0,2.0,0.0,70.0,0.0,2.0,0.0,1.0,0.0,98.0,0.0,5.0,1.0,45.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3
0.0,75.0,14.0,0.0,90.0,73.0,0.0,70.0,0.0,90.0,0.0,0.0,2.0,40.0,0.0,0.0,99.0,0.0,18.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
2.0,100.0,39.0,0.0,98.0,98.57142857142856,0.0,99.0,1.0,100.0,99.0,0.0,2.0,96.0,0.0,0.0,99.0,0.0,6.0,1.0,98.0,9.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0
6.0,80.0,48.0,0.0,75.0,77.0,1.0,74.0,1.0,83.0,60.0,0.0,1.0,91.0,0.0,0.0,65.0,0.0,18.0,1.0,76.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
5.0,67.0,12.0,0.0,88.0,68.0,0.0,70.0,1.0,75.0,0.0,0.0,2.0,40.0,0.0,1.0,99.0,1.0,6.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
6.0,99.0,22.0,0.0,80.0,85.71428571428571,0.0,78.0,1.0,97.0,92.0,0.0,3.0,67.0,0.0,0.0,85.0,0.0,0.0,1.0,87.0,5.0,2.0,0.0,7.5,0.0,2.0,1.0,1.0,0.0,2
2.0,52.0,25.0,0.0,80.0,70.57142857142857,0.0,65.0,2.0,97.0,52.0,0.0,1.0,68.0,0.0,0.0,91.0,1.0,6.0,2.0,80.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,52.0,54.0,0.0,56.0,67.71428571428571,0.0,45.0,1.0,92.0,86.0,0.0,1.0,63.0,0.0,0.0,3.0,1.0,6.0,2.0,80.0,7.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
2.0,60.0,25.0,0.0,70.0,64.0,0.0,70.0,2.0,0.0,60.0,0.0,1.0,0.0,0.0,0.0,81.0,1.0,6.0,1.0,60.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1.0,97.0,25.0,0.0,78.0,82.71428571428571,0.0,88.0,1.0,83.0,67.0,0.0,2.0,78.0,0.0,0.0,70.0,1.0,6.0,1.0,88.0,12.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2
2.0,97.0,25.0,0.0,95.0,96.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,99.0,0.0,6.0,1.0,0.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
6.0,99.0,42.0,0.0,80.0,82.14285714285714,0.0,90.0,2.0,80.0,66.0,0.0,3.0,90.0,0.0,0.0,45.0,0.0,4.0,2.0,70.0,11.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,1.0,2
4.0,81.0,26.0,0.0,78.0,74.6,0.0,83.0,1.0,0.0,64.0,1.0,1.0,0.0,0.0,1.0,99.0,1.0,12.0,2.0,67.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3
0.0,79.0,53.0,0.0,78.0,79.25,0.0,0.0,1.0,80.0,0.0,0.0,2.0,80.0,0.0,1.0,99.0,0.0,6.0,2.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,84.0,19.0,0.0,73.0,84.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,3.0,97.0,0.0,1.0,99.0,1.0,5.0,1.0,0.0,10.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1
4.0,85.0,25.0,1.0,55.0,78.85714285714286,0.0,79.0,1.0,93.0,77.0,0.0,3.0,90.0,0.0,1.0,99.0,0.0,4.0,2.0,73.0,13.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3
6.0,87.0,45.0,0.0,75.0,81.2,0.0,84.0,1.0,0.0,84.0,0.0,3.0,0.0,0.0,1.0,27.0,0.0,5.0,1.0,76.0,14.0,2.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,2
4.0,75.0,46.0,0.0,80.0,70.83333333333333,0.0,70.0,1.0,0.0,70.0,1.0,1.0,70.0,1.0,0.0,69.0,0.0,0.0,1.0,60.0,10.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,3
0.0,75.0,25.0,0.0,80.0,78.75,0.0,0.0,1.0,75.0,0.0,0.0,3.0,85.0,0.0,1.0,99.0,1.0,10.0,2.0,0.0,10.0,2.0,0.0,5.5,0.0,0.0,1.0,0.0,1.0,0
0.0,85.0,25.0,0.0,86.0,75.33333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,1.0,0.0,101.0,0.0,16.0,1.0,0.0,8.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2
2.0,62.0,25.0,0.0,73.0,75.14285714285714,0.0,67.0,1.0,80.0,77.0,0.0,2.0,79.0,0.0,1.0,38.0,0.0,1.0,0.0,88.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2
2.0,85.0,48.0,1.0,73.0,80.4,1.0,77.0,2.0,0.0,81.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,86.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
4.0,70.0,20.0,1.0,50.0,66.0,1.0,62.0,2.0,79.0,69.0,0.0,3.0,0.0,0.0,1.0,99.0,0.0,2.0,2.0,0.0,12.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1
3.0,98.0,26.0,0.0,95.0,96.2,0.0,94.0,1.0,98.0,0.0,0.0,3.0,96.0,0.0,1.0,49.0,1.0,6.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
2.0,65.0,58.0,0.0,75.0,73.42857142857143,1.0,70.0,1.0,85.0,89.0,0.0,2.0,70.0,0.0,1.0,41.0,0.0,8.0,1.0,60.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3
6.0,88.0,28.0,0.0,80.0,81.83333333333333,0.0,70.0,0.0,0.0,85.0,0.0,3.0,90.0,0.0,0.0,99.0,1.0,4.0,1.0,78.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2
5.0,88.0,50.0,0.0,93.0,95.0,0.0,99.0,1.0,0.0,96.0,0.0,3.0,95.0,0.0,1.0,99.0,0.0,1.0,2.0,99.0,8.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
6.0,90.0,25.0,1.0,85.0,87.5,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,0.0,13.0,1.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
4.0,90.0,25.0,0.0,93.0,91.5,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,99.0,1.0,13.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
2.0,52.0,47.0,0.0,58.0,60.0,0.0,56.0,1.0,0.0,61.0,0.0,1.0,0.0,0.0,0.0,99.0,1.0,6.0,1.0,73.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
6.0,85.0,59.0,0.0,70.0,82.5,1.0,90.0,1.0,0.0,75.0,0.0,2.0,90.0,0.0,0.0,37.0,1.0,6.0,1.0,85.0,14.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2
4.0,92.0,25.0,0.0,84.0,87.85714285714286,0.0,81.0,1.0,83.0,92.0,0.0,3.0,95.0,0.0,1.0,99.0,0.0,4.0,1.0,88.0,14.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3.0,70.0,26.0,1.0,70.0,76.66666666666667,1.0,80.0,1.0,0.0,80.0,0.0,2.0,80.0,0.0,1.0,99.0,0.0,20.0,1.0,80.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
4.0,98.0,37.0,0.0,94.0,96.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,72.0,1.0,14.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,3
3.0,96.0,10.0,0.0,98.0,95.16666666666669,0.0,95.0,0.0,0.0,96.0,1.0,2.0,99.0,0.0,1.0,12.0,0.0,18.0,1.0,87.0,12.0,2.0,0.0,6.5,0.0,2.0,1.0,0.0,1.0,3
4.0,98.0,37.0,0.0,96.0,97.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,50.0,1.0,14.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,3
5.0,60.0,43.0,0.0,50.0,65.0,1.0,90.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,0.0,99.0,0.0,4.0,2.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
5.0,93.0,9.0,0.0,98.0,94.83333333333331,0.0,96.0,1.0,0.0,95.0,0.0,1.0,90.0,0.0,1.0,86.0,1.0,0.0,1.0,97.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3
4.0,92.0,15.0,0.0,78.0,89.0,0.0,85.0,1.0,0.0,99.0,0.0,3.0,87.0,0.0,0.0,55.0,0.0,4.0,1.0,93.0,14.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3
5.0,40.0,55.0,0.0,90.0,70.0,0.0,80.0,1.0,0.0,80.0,0.0,0.0,40.0,0.0,0.0,3.0,0.0,6.0,2.0,90.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0
4.0,76.0,34.0,0.0,65.0,72.33333333333333,0.0,66.0,1.0,0.0,77.0,0.0,1.0,65.0,0.0,0.0,26.0,0.0,22.0,1.0,85.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3
2.0,70.0,25.0,0.0,80.0,79.4,0.0,89.0,1.0,0.0,84.0,1.0,2.0,74.0,1.0,1.0,65.0,0.0,6.0,1.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
4.0,72.5,26.0,0.0,84.0,76.5,0.0,96.0,1.0,0.0,52.0,0.0,1.0,78.0,0.0,0.0,87.0,0.0,0.0,2.0,0.0,14.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3
4.0,100.0,25.0,1.0,91.0,93.33333333333331,1.0,96.0,0.0,0.0,93.0,1.0,2.0,96.0,0.0,1.0,99.0,1.0,8.0,1.0,84.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
6.0,85.0,25.0,0.0,90.0,87.5,0.0,89.0,1.0,0.0,86.0,0.0,2.0,95.0,0.0,0.0,105.0,1.0,6.0,2.0,80.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2.0,75.0,26.0,0.0,90.0,84.2,0.0,92.0,1.0,0.0,80.0,1.0,2.0,84.0,0.0,1.0,99.0,0.0,4.0,1.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3
6.0,100.0,25.0,0.0,98.0,95.6,0.0,96.0,0.0,0.0,94.0,0.0,3.0,90.0,0.0,1.0,99.0,1.0,18.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3
6.0,84.0,26.0,0.0,64.0,87.5,0.0,98.0,1.0,0.0,97.0,1.0,2.0,83.0,0.0,1.0,99.0,0.0,5.0,2.0,99.0,9.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
2.0,82.0,25.0,1.0,78.0,59.0,1.0,32.0,1.0,0.0,53.0,0.0,2.0,60.0,0.0,1.0,94.0,0.0,21.0,1.0,49.0,9.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
4.0,96.0,25.0,0.0,66.0,86.8,0.0,100.0,0.0,0.0,82.0,0.0,2.0,90.0,0.0,1.0,29.0,1.0,9.0,1.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3
0.0,79.0,29.0,0.0,75.0,62.142857142857146,0.0,59.0,1.0,81.0,43.0,0.0,1.0,65.0,0.0,0.0,5.0,1.0,14.0,2.0,33.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0
5.0,85.0,26.0,0.0,80.0,82.5,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,83.0,0.0,14.0,0.0,0.0,10.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3
6.0,85.0,25.0,0.0,90.0,87.5,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,43.0,1.0,4.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3
4.0,90.0,25.0,0.0,75.0,86.25,0.0,0.0,1.0,92.0,0.0,0.0,3.0,88.0,0.0,0.0,99.0,1.0,8.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0
6.167922066231406,99.02020152180654,48.45139894996885,0.0058120978447572785,77.41369144203755,85.91574508692285,0.019935162984168787,3.8682627726765437,0.986629915058379,83.90764434255546,86.30653255781355,0.009426958751326417,2.9685091942310087,83.21626041299021,0.03308752175150874,0.049345430360963394,81.6866022324861,1.0430620689121846,6.286673540287415,1.0561606130323729,0.0,8.51489778685731,0.0671091058976369,0.027068196097380388,0.47916225207296675,0.0,2.068792755583952,0.9005307310921562,0.9750514826018754,0.0,0
6.281299638442171,83.99411117898715,26.12970009465703,0.005740829887267207,91.26063956694477,84.28027498409602,0.0,83.1820541953474,0.0,92.2183646188595,79.17936253555308,0.9917659399809856,1.9758915152260401,88.72186293417435,0.0028828689430709237,0.0,99.09077045018974,0.9041488766269737,2.9462296016092813,1.9697691538201816,0.3603276254413728,6.859945764675208,1.907561001387635,0.01811315977992871,0.08732307132073645,0.9299422522123543,0.12531712319528623,1.0661502659133608,0.0,0.9595871091572967,0
3.75461983817125,55.74253447293976,25.039118847893356,0.03250765610014465,70.55301129801249,66.7196341916839,0.9706120182207642,58.46542743725702,1.9675096741867522,3.76403016086046,83.86939464579541,0.025734318026312007,2.015276347001699,2.918106579705498,0.0,1.0844922248868751,97.78213719072262,0.0895645041974182,7.835721490474235,0.9348208091558918,64.75997563835824,12.569951668547732,0.0,0.022775677520132553,5.330706289859907,0.027069995248811474,4.208769318101852,1.038656716955556,0.019537115794760564,1.008045807228736,1
2.135256333577713,49.681604551255944,24.294955144411215,0.002323635604145032,72.29576444258288,72.20681267860256,0.03709171678947652,69.36775603818761,1.0162110426005886,1.8522050966558379,67.91450066721893,0.050869248701514276,1.0977801750191316,4.644793896196255,0.0,0.0498014356027705,95.73918847929336,0.006242408714687795,4.861201673528102,1.0124135528275746,86.51126426909136,4.074355165335653,2.0247986310531263,0.01376236665588495,0.4052254538157306,0.0,0.9019066697083773,1.0309130691941373,0.0044751375219983045,0.03732343195318306,2
4.167682430576549,80.78786926671705,27.41480351375783,0.0,59.72905791806156,60.37025937795035,0.0009362515274091085,57.8354539936132,2.0671982380046443,0.0,54.58169173003822,0.0,0.0,0.4671051451071694,0.0,0.0,23.03376949907166,0.0061858743150414305,4.205478078304939,1.9233895104306764,59.831475092280655,3.954786142161664,2.1293933920974286,0.0,0.2320718094483054,0.9817587482393237,0.10024249225373885,0.955706955949121,0.0,0.0,1
1.9572903088619733,85.95802967794877,31.604582212311836,0.0,96.9910476272506,85.75465069774259,0.05759138580654264,81.58543667304949,0.9244833317013996,0.0,77.79835417594177,0.020623981257583232,1.9851695031977947,0.0,0.0,0.9381894871621622,97.70412417943331,0.9543841476547154,17.68646778759753,0.012477388235190706,79.63700837677337,0.0,1.9291598134957149,0.0,0.0,0.0,2.1071388644959317,0.9679030371041925,0.0,0.995429183243665,1
